"","row_number","id","track_name","size_bytes","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"807",1746,554937499,"Earn to Die",56385536,"USD",0.99,6977,893,4.5,4.5,"1.0.17","12+","Games",43,0,1,1
"808",1747,554941343,"Earn to Die HD",49803264,"USD",2.99,2028,489,4.5,5,"1.0.17","12+","Games",26,4,1,1
"809",1748,555208351,"Baby Rattle with Child Lock",22364160,"USD",1.99,441,402,4.5,4.5,"1.5.3","4+","Games",40,5,14,1
"810",1750,555376968,"ESPN Fantasy Football Baseball Basketball Hockey",25164800,"USD",0,64925,1543,4,3.5,"3.2.0","4+","Sports",37,5,1,1
"811",1753,555641008,"Draw a Stickman: EPIC",72376320,"USD",1.99,413,42,4.5,4.5,"1.4.4","9+","Games",38,0,1,1
"812",1754,555916407,"Year Walk",213773594,"USD",3.99,1951,1333,4.5,4.5,"1.1","12+","Games",43,5,1,1
"813",1755,555936735,"Angry Birds Friends",190382080,"USD",0,23655,376,4,4.5,"3.4.0","4+","Games",37,5,1,1
"814",1758,556164008,"Real Racing 3",874184704,"USD",0,164483,171,4.5,4.5,"5.3.0","4+","Games",38,5,12,1
"815",1760,556382158,"Pacific Fleet",92250112,"USD",5.99,806,461,4,4.5,"2.10","12+","Games",43,5,1,1
"816",1762,556500145,"Tiny Scanner+ - PDF scanner to scan document, receipt & fax",57836544,"USD",4.99,5611,1549,5,5,"4.1.1","4+","Business",38,4,9,1
"817",1763,556867879,"Draw a Stickman: EPIC HD",113565696,"USD",2.99,895,164,4.5,4.5,"1.4.4","9+","Games",24,5,1,1
"818",1766,557130558,"HelloTalk Language Exchange Learning App",167054336,"USD",0,1619,50,4,4.5,"2.3.4","4+","Education",38,4,20,1
"819",1770,557285579,"Total - Free browser with file manager and cloud storage support",75883520,"USD",0,4231,288,4.5,4,"2.6.4","17+","Entertainment",38,3,7,1
"820",1771,557405467,"Network Analyzer - wifi scanner, speed test, tools",12513280,"USD",3.99,2840,258,4.5,5,"7.2","4+","Utilities",37,5,1,1
"821",1772,557932128,"Inkly: Greeting Cards, Postcards, Flowers & Gifts",139865088,"USD",0,1034,859,4.5,5,"7.5.1","9+","Shopping",37,5,21,1
"822",1773,558094294,"Dashy Crashy",166305792,"USD",0,3979,374,4.5,4.5,"2.0.1","4+","Games",37,5,12,1
"823",1774,558202790,"CUBE SNAP",85362688,"USD",0.99,1133,142,4.5,4.5,"3.14","4+","Games",37,5,1,1
"824",1776,558433129,"Modern Combat 4: Zero Hour",2169602048,"USD",6.99,12916,1213,4,4,"1.2.1","17+","Games",39,5,13,1
"825",1777,558512661,"InsTrack for Instagram - Analytics Plus More",14225408,"USD",0,85535,1897,4.5,4.5,"2.3.4","4+","Social Networking",37,5,31,1
"826",1778,558818638,"Weblock - AdBlock for apps and websites",37883904,"USD",1.99,1880,118,3.5,3.5,"4.4.1","4+","Utilities",37,5,7,1
"827",1783,560372072,"Mini Golf Stars! Retro Golf Game",224983040,"USD",0,9411,165,4.5,4.5,"5.72","17+","Games",37,5,9,1
"828",1785,560586497,"Concepts - Sketch, Design, Illustrate",130532352,"USD",0,3101,61,4.5,4.5,"4.5.1","4+","Productivity",37,5,12,1
"829",1786,560692867,"Lili™",797827072,"USD",0.99,2701,825,4,4,"1.3","12+","Games",39,5,1,1
"830",1787,561350520,"Capture - Control Your GoPro Camera - Share Video",94800896,"USD",0,6542,145,3,1.5,"3.3.2","12+","Photo & Video",37,4,10,1
"831",1788,561416817,"Clumsy Ninja",255400960,"USD",0,123032,608,4.5,4.5,"1.29.0","4+","Games",40,5,5,1
"832",1790,561625752,"T-Mobile",65560576,"USD",0,19977,828,4,4.5,"2.9.5","4+","Productivity",37,3,1,1
"833",1793,561941526,"Dragon City Mobile",123612160,"USD",0,277268,223,4.5,4.5,"4.11","4+","Games",38,5,12,1
"834",1796,562772514,"Devil's Attorney",321376256,"USD",2.99,1474,125,4.5,4.5,"1.0.4","12+","Games",38,5,1,0
"835",1797,562989701,"Vector for iPhone",137792512,"USD",0.99,4432,61,4.5,4.5,"1.2.0","9+","Games",40,0,1,1
"836",1802,563546294,"Minecraft: Skin Studio",46211072,"USD",3.99,4006,60,4,4.5,"4.8.0","4+","Games",37,5,11,1
"837",1803,563718995,"Bloons TD 5",113020928,"USD",2.99,42078,141,4.5,4.5,"3.8.3","9+","Games",40,0,15,1
"838",1806,563910324,"MarineTraffic - Ship Tracking",45089792,"USD",4.99,1782,114,4.5,4.5,"3.6.2","4+","Travel",40,5,1,1
"839",1808,564247778,"Stone Age: The Board Game",137375744,"USD",6.99,850,448,4.5,4.5,"2.1","4+","Games",43,5,2,1
"840",1810,564540143,"Hill Climb Racing",108322816,"USD",0,108183,186,4.5,4.5,"1.33.0","9+","Games",37,5,1,1
"841",1815,564874986,"Backflip Madness",17436862,"USD",0.99,11687,11687,4.5,4.5,"1.1.3","9+","Games",43,5,1,1
"842",1817,565200595,"Fit Brains Trainer",188902400,"USD",0,46363,213,4.5,4.5,"5.1.10","4+","Education",37,5,9,1
"843",1822,566199224,"Bloons TD 5 HD",217499648,"USD",2.99,28341,184,4.5,5,"3.8.3","9+","Games",24,5,15,1
"844",1823,566223681,"Followers + for Instagram - Follower Analytics",17986560,"USD",0,28633,402,4,3.5,"2.1.1","12+","Social Networking",38,5,29,1
"845",1824,566286915,"Colin McRae Rally",822431744,"USD",2.99,504,171,3.5,4,"1.11.4","4+","Games",40,5,1,1
"846",1826,566394373,"Mutant Fridge Mayhem - Gumball",93663232,"USD",2.99,3090,869,4.5,4.5,"4.1.1","9+","Games",43,5,1,1
"847",1829,566663211,"iUniform ASU - Builds Your Army Service Uniform",37122048,"USD",3.99,132,31,3.5,3,"1.13","4+","Utilities",40,0,2,1
"848",1831,566752651,"Rainy Mood - Rain Sounds for Sleep & Study",91877376,"USD",2.99,333,140,4.5,4.5,"2.2","4+","Health & Fitness",37,4,1,1
"849",1834,567008119,"e-Sword HD: Bible Study Made Easy",20587520,"USD",4.99,7309,136,5,5,"6.0","4+","Reference",24,5,3,1
"850",1837,567244903,"Bubble Guppies: Animal School Day HD",826970112,"USD",4.99,1207,264,3.5,3.5,"1.4","4+","Education",26,5,1,1
"851",1841,567533074,"Sonic Jump™",104692736,"USD",2.99,8661,117,4.5,4,"2.0.2","4+","Games",43,5,10,1
"852",1842,567767430,"Yoga Studio",162386944,"USD",4.99,28439,1067,5,5,"3.4","4+","Health & Fitness",37,5,1,1
"853",1844,568543007,"Watch NFL Network",73063424,"USD",0,1110,30,2,2,"2.3","4+","Sports",38,3,25,1
"854",1848,568939466,"ReindeerCam",47512576,"USD",1.99,3379,776,4.5,5,"2.0","4+","Entertainment",37,3,1,1
"855",1849,569077959,"Timehop",67424256,"USD",0,49510,90,3.5,2,"4.0.12","4+","Social Networking",37,0,1,1
"856",1851,569632660,"Toca Hair Salon 2",99796992,"USD",2.99,23349,308,4.5,4,"1.1.5","4+","Education",40,5,18,1
"857",1853,570060128,"Duolingo - Learn Spanish, French and more",89782272,"USD",0,162701,1881,4.5,4.5,"5.1.0","4+","Education",37,5,24,1
"858",1854,570103834,"Printicular Print Photos - 1 Hour Pickup",54000640,"USD",0,3909,53,5,5,"2.22.0","4+","Photo & Video",37,5,22,1
"859",1856,570180361,"Runtastic Push Ups PRO: Workouts, Trainer, Counter",45799424,"USD",1.99,3434,58,5,5,"2.4.1","4+","Health & Fitness",37,5,15,1
"860",1858,570306657,"LEGO Batman: DC Super Heroes",1139261440,"USD",4.99,7717,1748,4,4,"1.7","9+","Games",43,5,1,1
"861",1859,570315854,"Repost for Instagram",46076928,"USD",0,15185,407,4.5,5,"3.2.5","12+","Social Networking",37,0,1,1
"862",1860,570439968,"Daily Celebrity Crossword",94110720,"USD",0,181384,1766,4,4.5,"4.12.23","4+","Games",37,5,1,1
"863",1863,571096102,"FOX NOW - Watch Full Episodes and Stream Live TV",56974336,"USD",0,39391,1724,4.5,4.5,"2.16.6","4+","Entertainment",37,4,1,1
"864",1864,571172432,"Mutant Mudds",37110784,"USD",4.99,819,49,4,4,"1.0.7","9+","Games",43,5,1,1
"865",1868,571393580,"Gangstar Vegas",2088777728,"USD",0,46705,1118,4.5,4.5,"3.1.0","17+","Games",38,5,13,1
"866",1869,571640421,"Slender Rising",228978688,"USD",2.99,5214,76,4.5,4.5,"1.7","12+","Games",40,4,1,1
"867",1870,571801488,"365Scores",129219584,"USD",0,9879,192,4.5,5,"4.4.9","4+","Sports",37,5,32,1
"868",1871,572395608,"Temple Run 2",158025728,"USD",0,295211,91,4.5,4,"1.37","9+","Games",38,5,1,1
"869",1872,572432485,"Partia",38211584,"USD",3.99,209,103,4.5,4,"1.0.3","9+","Games",43,4,1,1
"870",1874,572534490,"Beat the Boss 2",205271040,"USD",0,117338,22708,4.5,4.5,"2.8.0","12+","Games",43,5,15,1
"871",1875,573116090,"Afterlight",76231680,"USD",0.99,14057,79,4.5,4.5,"3.2","4+","Photo & Video",37,5,1,1
"872",1877,573516833,"Warhammer Quest",936792064,"USD",2.99,4965,301,4.5,4.5,"1.29","12+","Games",40,5,5,1
"873",1879,573859785,"Joe Danger",171192320,"USD",1.99,3748,176,4.5,4,"1.2","9+","Games",38,5,8,1
"874",1881,573916046,"Fitness Point Pro",68373504,"USD",4.99,1685,112,4.5,4.5,"6.6.2","9+","Health & Fitness",37,5,18,1
"875",1883,574001818,"Beat the Boss 2 (17+)",205250560,"USD",0.99,17203,553,4.5,4.5,"2.8.0","17+","Games",43,5,15,1
"876",1884,574123647,"iGun Pro HD - The Original Gun Application",69952512,"USD",0,22324,543,4.5,4.5,"5.24","12+","Games",40,5,6,1
"877",1887,574641836,"METAL SLUG 1",59441152,"USD",2.99,540,240,4,4,"1.1.1","9+","Games",43,5,2,1
"878",1888,575082759,"Asva The Monkey HD",44660067,"USD",0.99,80,35,4.5,4.5,"1.1.2","4+","Games",43,5,1,1
"879",1889,575119311,"FINAL FANTASY IV",537749504,"USD",14.99,4558,225,4.5,4.5,"1.4.4","9+","Games",40,5,12,1
"880",1890,575147772,"LINE PLAY - Your Avatar World",108691456,"USD",0,34677,313,4.5,4.5,"4.9.6","4+","Social Networking",37,5,6,1
"881",1891,575154654,"Pou",40968192,"USD",0,3783,804,4.5,4,"1.4.69","4+","Games",40,5,20,1
"882",1892,575357589,"Christmas Stories: Nutcracker Collector's Edition HD (Full)",611252780,"USD",6.99,259,259,4.5,4.5,"1.0.0","4+","Games",24,5,1,1
"883",1893,575487269,"aerofly FS - Flight Simulator",2251403264,"USD",3.99,1033,211,4.5,4.5,"1.2.1","4+","Games",39,5,1,1
"884",1894,575590994,"Infect Them All 2 : Zombies",42951284,"USD",0.99,2630,1469,5,5,"1.3","12+","Games",43,5,2,1
"885",1895,575658129,"Injustice: Gods Among Us",1829599232,"USD",0,612532,410,4.5,4.5,"2.15.1","12+","Games",39,5,13,1
"886",1898,575812869,"Dr. Panda Daycare",79133696,"USD",2.99,401,39,4,4.5,"2.4","4+","Education",40,5,15,1
"887",1899,576443892,"InstaLogo Logo Creator - Graphic design maker",123656192,"USD",2.99,6263,172,4.5,4.5,"3.1","4+","Business",37,5,28,1
"888",1901,576588894,"Sky Guide: View Stars Night or Day",175430656,"USD",2.99,22100,1939,5,5,"6.2.2","4+","Reference",37,5,11,1
"889",1902,576649830,"InstaSize: Photo Editor, Picture Effects & Collage",99624960,"USD",0,15605,1288,4,4.5,"4.3.41","4+","Photo & Video",37,1,23,1
"890",1903,576836614,"SpongeBob Moves In",634097664,"USD",2.99,18758,44,4,4,"4.37.7","4+","Games",40,4,9,1
"891",1904,576939960,"Minigore 2: Zombies",138681344,"USD",1.99,3164,107,4.5,4.5,"2.0","17+","Games",37,5,1,1
"892",1907,577232024,"Lumosity - Brain Training",214962176,"USD",0,96534,188,4.5,4.5,"9.8","4+","Education",37,5,6,1
"893",1908,577333970,"Checkout 51: Grocery Coupons & Cash Back Savings",18385920,"USD",0,4878,209,4,4.5,"5.6","4+","Shopping",37,0,3,1
"894",1911,577499909,"TapeACall Pro - Call Recorder For Phone Calls",49825792,"USD",9.99,2951,505,4,5,"3.4.7","4+","Business",11,0,32,1
"895",1919,578448682,"Grand Theft Auto: Vice City",1161168896,"USD",4.99,20113,1153,4,4.5,"1.6","17+","Games",43,3,8,1
"896",1920,578467798,"Fish Out Of Water!",72671232,"USD",0.99,11000,935,4.5,4.5,"1.2.8","4+","Games",38,5,13,1
"897",1923,578979413,"MyScript Calculator - Handwriting calculator",21319680,"USD",0,16555,1776,4.5,4,"1.3.2","4+","Productivity",38,5,11,1
"898",1927,579712380,"Alarm Clock Sleep Sounds Pro: Guided Meditation for Relaxation Cycle, Hypnosis and insomnia",89534464,"USD",6.99,235,121,4.5,4.5,"2.1","4+","Health & Fitness",38,0,6,1
"899",1930,580175049,"Blitz Brigade: Multiplayer FPS shooter online!",1024388096,"USD",0,41266,153,4.5,3.5,"2.9.1","17+","Games",38,5,11,1
"900",1933,580765736,"Megapolis",136165376,"USD",0,28902,92,4.5,4.5,"3.70.20429","4+","Games",38,5,10,1
"901",1934,580991034,"The Silent Age",1522363392,"USD",0,16852,457,4.5,4.5,"2.16","12+","Games",37,5,1,1
"902",1936,581463445,"Lep's World 3 Plus - the super best platformer games",70962176,"USD",0.99,4678,205,4.5,4,"1.8.4","4+","Games",38,5,19,1
"903",1946,582431926,"Cliff Diving Champ",51728384,"USD",0.99,61,35,4.5,4.5,"1.11","4+","Games",43,5,1,1
"904",1947,582486077,"ElfYourself by Office Depot, Inc.",109844480,"USD",0,12177,184,4,3.5,"5.2.0","4+","Entertainment",37,5,4,1
"905",1950,582654048,"Sonic Dash",186687488,"USD",0,418033,419,4.5,4.5,"3.7.1","4+","Games",37,5,7,1
"906",1951,582719476,"Instant Fitness : 600+ exercises, 100+ workouts, home, exercise workout trainer, 7 minute workout, on-the-go personal mobile fitness trainer by Fitness Buddy and Instant Heart Rate",80175104,"USD",9.99,571,214,4.5,4.5,"2.0","4+","Health & Fitness",38,0,1,1
"907",1952,582790430,"SeatGeek – Tickets to Sports, Concerts & Broadway",68196352,"USD",0,6088,196,4.5,5,"4.6.0","4+","Entertainment",37,5,1,1
"908",1953,582793399,"Rocket Video for Google Cast and Chromecast to TV",48523264,"USD",1.99,4806,153,5,4.5,"3.2","17+","Productivity",38,4,5,1
"909",1955,583066190,"AVP: Evolution",875347968,"USD",2.99,4996,732,4.5,4.5,"3.0","12+","Games",38,5,8,1
"910",1956,583222866,"Deer Hunter Classic",185881600,"USD",0,179111,167,4.5,4.5,"3.4.0","17+","Games",38,5,12,1
"911",1958,583308290,"Naughty or Nice Scan Free",18944000,"USD",0,729,194,3.5,3.5,"1.6","4+","Entertainment",38,2,2,1
"912",1959,583446403,"Garmin Connect™ Mobile",285233152,"USD",0,8341,156,3,4.5,"3.18","4+","Health & Fitness",37,0,29,1
"913",1965,584485870,"ZEDGE™ Ringtones",52864000,"USD",0,9010,165,3.5,1,"3.4.2","12+","Entertainment",37,3,12,1
"914",1966,584557117,"Napster - Top Music & Radio",184817664,"USD",0,14268,80,4,3.5,"5.7.5","12+","Music",37,4,11,1
"915",1967,584927317,"Warbits",185147392,"USD",4.99,1051,43,4.5,5,"1.2","9+","Games",40,5,1,1
"916",1968,585027354,"Google Maps - Navigation & Transit",120232960,"USD",0,154911,1253,4.5,4,"4.31.1","12+","Navigation",37,5,34,1
"917",1969,585259203,"Super Stickman Golf 2",96925696,"USD",0,46859,2808,4.5,4.5,"2.8","4+","Games",38,5,1,1
"918",1974,585599497,"Ski Jumping Pro",233041920,"USD",0.99,308,56,4,4,"1.3.0","4+","Games",39,5,22,1
"919",1976,585658160,"Wild Kratts Creature Power",100749312,"USD",1.99,155,63,3.5,3.5,"2.46","4+","Games",43,5,1,1
"920",1977,585801479,"iMaps+ for Google Maps ™ and Street View ™ : Transit and Offline Contacts",18010112,"USD",2.99,1225,63,4,4,"4.1.1","4+","Navigation",37,4,1,1
"921",1978,585880277,"Alphabet Aquarium School Adventure Vol 1: Teachme Letters - Animated Puzzle Games for Preschool and Kindergarten Explorers by 22learn",56923703,"USD",1.99,150,120,4,4,"1.2","4+","Games",43,5,1,1
"922",1983,586280100,"Block Fortress",343504896,"USD",1.99,15430,63,4.5,4.5,"1.6.3","12+","Games",37,5,1,1
"923",1984,586328581,"ABCmouse.com - Early Learning Academy",266735616,"USD",0,18749,119,4.5,4.5,"5.5","4+","Education",38,4,1,1
"924",1986,586447913,"Microsoft Word",334425088,"USD",0,47999,691,4.5,4.5,"2.1","4+","Productivity",37,5,33,1
"925",1987,586449534,"Microsoft PowerPoint",336831488,"USD",0,10939,92,4,4.5,"2.1","4+","Productivity",37,5,33,1
"926",1989,586575092,"Coin Party: Carnival Pusher",221737984,"USD",0,2057,109,4.5,4.5,"2.6.7","12+","Games",40,5,1,1
"927",1990,586683407,"Microsoft Excel",323411968,"USD",0,24430,357,4.5,4.5,"2.1","4+","Productivity",37,5,33,1
"928",2001,587922128,"ProTracker Plus Weight, Calorie & Exercise Tracker",75834368,"USD",2.99,2319,40,4.5,4,"2.1.3","4+","Health & Fitness",37,5,2,1
"929",2005,588358613,"Drawing Desk - Draw, Paint, Doodle & Sketch board",116443136,"USD",0,11040,644,4,4.5,"5.4.2","4+","Productivity",37,5,11,1
"930",2007,588682669,"Alpaca World HD+",229460992,"USD",0,1191,572,4.5,4.5,"3.2.2","4+","Games",40,3,1,1
"931",2013,589653414,"7-Eleven, Inc.",42894336,"USD",0,1356,73,2.5,2.5,"2.3.6","4+","Food & Drink",38,0,1,1
"932",2014,589779009,"METAL SLUG 2",83660800,"USD",2.99,421,174,4.5,4.5,"1.0.2","9+","Games",43,5,2,1
"933",2017,590216134,"Plant Nanny - Water Reminder with Cute Plants",74738688,"USD",0,27421,2544,4.5,4.5,"1.9.2","4+","Health & Fitness",38,0,12,1
"934",2018,590250573,"Little Inferno HD",121733120,"USD",4.99,2145,189,4.5,4.5,"1.33","12+","Games",39,5,7,1
"935",2025,591560124,"Musi - Unlimited Music For YouTube",16686080,"USD",0,25193,245,4.5,5,"5.8.5","17+","Music",37,5,2,1
"936",2030,591923366,"Photo and Video Transfer over wifi app",9756672,"USD",2.99,307,152,4.5,4.5,"2.0","4+","Productivity",40,5,6,1
"937",2033,592447445,"Vine Camera",51642368,"USD",0,90355,150,3.5,1.5,"6.0.2","4+","Photo & Video",37,0,25,1
"938",2037,593306620,"Units Plus Converter - Convert Any Unit & Currency",6323200,"USD",3.99,525,140,4.5,4.5,"2.9","4+","Utilities",38,5,1,1
"939",2040,593451567,"Gin Rummy Pro",68932608,"USD",1.99,1941,154,4.5,4.5,"3.7","4+","Games",43,1,1,1
"940",2042,593658634,"Trenches II",256817152,"USD",0.99,2232,70,4.5,3.5,"1.4","12+","Games",40,5,5,1
"941",2043,593715088,"Solitaire·",24890368,"USD",0,66002,3238,4.5,4.5,"3.1","4+","Games",37,4,18,1
"942",2045,594117733,"仙劍奇俠傳1 DOS懷舊版",308125696,"USD",1.99,104,54,4,4,"1.5","4+","Games",43,5,3,1
"943",2048,594811233,"Star Wars™ Pinball 5",89981952,"USD",1.99,3025,275,4.5,4.5,"1.5","9+","Games",40,2,1,1
"944",2055,595303942,"Baby Care & Dress Up - Love & Have Fun with Babies",123812864,"USD",0,5230,73,4,4.5,"3.4","4+","Games",38,5,11,1
"945",2056,595558452,"4 Pics 1 Word",131642368,"USD",0,80308,489,4.5,4.5,"7.3.3","12+","Games",37,5,1,1
"946",2058,595689324,"Marvel Pinball",87406592,"USD",0.99,2298,63,4,4.5,"1.8","9+","Games",40,2,1,1
"947",2059,595831580,"Temple Run: Oz",218399744,"USD",1.99,14912,151,4,4,"1.7.0","9+","Games",40,5,10,1
"948",2063,596133590,"Nick",38045696,"USD",0,13237,102,3.5,3.5,"3.2","4+","Entertainment",37,4,13,1
"949",2064,596402997,"Despicable Me: Minion Rush",147123200,"USD",0,464312,444,4.5,4.5,"4.6.0","9+","Games",38,5,16,1
"950",2065,596677177,"Worms3",361828352,"USD",4.99,4422,2200,4,4,"1.16","9+","Games",43,5,8,1
"951",2066,596684220,"Essential Anatomy 5",843794432,"USD",19.99,2747,183,4.5,5,"5.0.3","12+","Medical",37,5,1,1
"952",2067,596796565,"HabitSeed",15147008,"USD",0.99,53,42,4.5,4.5,"1.1.2","4+","Health & Fitness",40,0,25,1
"953",2070,597855590,"Real Basketball",70336512,"USD",0,198050,94315,4.5,4.5,"1.9","4+","Games",43,5,1,1
"954",2071,597986893,"Plants vs. Zombies™ 2",98507776,"USD",0,267394,1763,4.5,4.5,"6.0.1","9+","Games",37,5,6,1
"955",2073,598241102,"Clear Vision 2",34690172,"USD",0.99,10477,10477,4.5,4.5,"1.0","17+","Games",43,0,1,1
"956",2074,598542901,"Perfect Video - Video Editor & Movie Maker (Pro)",20610048,"USD",3.99,594,68,4.5,5,"4.6.1","4+","Photo & Video",37,5,19,1
"957",2075,598581396,"Kingdom Rush Frontiers",292712448,"USD",1.99,6419,531,4.5,5,"1.9.2","9+","Games",40,0,1,1
"958",2076,598581619,"Kingdom Rush Frontiers HD",438824960,"USD",2.99,11447,726,5,5,"1.9.2","9+","Games",24,5,1,1
"959",2077,598603610,"CSR Classics",1080938496,"USD",0,43770,722,4.5,4.5,"2.0.0","4+","Games",38,5,5,1
"960",2081,599515468,"Mr. Crab",133768192,"USD",0,9875,33,4.5,4,"1.7.3","4+","Games",37,5,9,1
"961",2082,599534650,"InstaBeauty -Camera&Photo Editor&Pic Collage Maker",88886272,"USD",0,4818,53,4.5,4.5,"2.9.2","4+","Photo & Video",25,5,3,1
"962",2084,599664106,"FanDuel - Daily Fantasy Baseball, Golf & Sports",89138176,"USD",0,8014,59,4.5,5,"2.16","17+","Sports",37,5,1,1
"963",2087,599852923,"School of Chaos Online MMORPG",209825792,"USD",0,5237,129,4.5,4.5,"1.597","12+","Games",38,5,1,1
"964",2093,600674056,"Pictoword: Fun 2 Pics Guess What's the Word Trivia",126216192,"USD",0,186089,1010,5,4.5,"2.4.2","4+","Games",37,5,1,1
"965",2096,601584735,"Junk Jack",161118208,"USD",4.99,6891,34,4.5,4,"3.1","4+","Games",37,5,1,1
"966",2097,601831815,"Ridiculous Fishing - A Tale of Redemption",49524736,"USD",2.99,9095,3789,4.5,4.5,"1.31","12+","Games",43,5,1,1
"967",2098,602065803,"Cover Orange 2: Journey",84934656,"USD",0.99,10604,3488,4.5,4.5,"1.2","4+","Games",43,5,11,1
"968",2099,602716057,"CVS",78570496,"USD",0,12402,338,4.5,4,"1.13","17+","Shopping",24,5,2,1
"969",2100,603092599,"A Beautiful Mess",63549440,"USD",0.99,4251,786,4,4.5,"2.4","4+","Photo & Video",38,5,1,1
"970",2101,603527166,"Smash Hit",97505280,"USD",0,126233,22200,4.5,4.5,"1.4.0","4+","Games",40,5,9,1
"971",2102,603529731,"Sprinkle Islands",48369664,"USD",1.99,2972,1160,4.5,4,"1.1.2","4+","Games",43,5,9,1
"972",2103,604186826,"Racing Rivals",339898368,"USD",0,55548,97,4,3.5,"6.2.3","4+","Games",38,5,8,1
"973",2104,604376012,"Little Inferno",48181248,"USD",2.99,418,52,4,4.5,"1.33","12+","Games",39,0,6,1
"974",2107,605057245,"Pirate Power",112133120,"USD",0,2555,332,4.5,4.5,"1.2.150","9+","Games",38,5,2,1
"975",2111,606190854,"Iron Force",124666880,"USD",0,141634,1655,5,4,"2.4.1","17+","Games",38,5,12,1
"976",2112,606310581,"Facetune",61157376,"USD",3.99,7643,110,4.5,4.5,"2.6.3","4+","Photo & Video",38,0,12,1
"977",2113,606413051,"Solitaire Classic Card Game™",141391872,"USD",0,22079,193,4.5,4,"1.1.0","4+","Games",43,4,1,1
"978",2114,606800657,"RPG AVABEL ONLINE",135512064,"USD",0,10514,86,4.5,5,"4.0.45","9+","Games",38,5,2,1
"979",2116,607527020,"Glow Puzzle",24502272,"USD",1.99,2374,464,4.5,4.5,"2.3.3","4+","Games",43,5,1,1
"980",2117,608188610,"MOLDIV - Photo Editor, Collage & Beauty Camera",120056832,"USD",0,39501,4851,4.5,4.5,"3.2.1","4+","Photo & Video",37,5,18,1
"981",2118,608206510,"Farm Heroes Saga",262421504,"USD",0,187579,286,4.5,4.5,"2.72.16","4+","Games",38,4,14,1
"982",2121,608847384,"X-War: Clash of Zombies",42917888,"USD",0,17254,237,5,4.5,"5.4","9+","Games",40,5,3,1
"983",2122,608899141,"Cut the Rope: Time Travel",67177472,"USD",0.99,9003,1038,5,4.5,"1.5.0","4+","Games",40,0,10,1
"984",2123,608901634,"Cut the Rope: Time Travel HD",118273024,"USD",0.99,4294,829,4.5,4.5,"1.5.0","4+","Games",24,5,10,1
"985",2126,609577016,"FINAL FANTASY V",167030784,"USD",14.99,1808,212,4.5,5,"1.1.3","9+","Games",43,5,12,1
"986",2132,610003290,"Infinity Blade III",3013255168,"USD",0.99,37673,9983,4,4.5,"1.4.2","12+","Games",40,5,18,1
"987",2134,610391947,"Asphalt 8: Airborne",1777940480,"USD",0,188568,2850,4.5,4.5,"3.0.0","12+","Games",37,5,15,1
